zipcode,county,state,negative_zipcode
94950,Marin County,CA,0
94951,Sonoma County,CA,0
94952,Marin County,CA,0
94954,Sonoma County,CA,0
94956,Marin County,CA,0
94957,Marin County,CA,0
94960,Marin County,CA,0
94963,Marin County,CA,0
94964,Marin County,CA,0
94965,Marin County,CA,0
94970,Marin County,CA,0
94971,Marin County,CA,0
94972,Sonoma County,CA,0
94973,Marin County,CA,0
95002,Santa Clara County,CA,0
95003,Santa Cruz County,CA,0
95004,Monterey County,CA,0
95005,Santa Cruz County,CA,0
95006,Santa Cruz County,CA,0
95007,Santa Cruz County,CA,0
95008,Santa Clara County,CA,0
95010,Santa Cruz County,CA,0
95012,Monterey County,CA,0
95013,Santa Clara County,CA,0
95014,Santa Clara County,CA,0
95017,Santa Cruz County,CA,0
95018,Santa Cruz County,CA,0
95019,Santa Cruz County,CA,0
95020,Santa Clara County,CA,0
95023,San Benito County,CA,0
95030,Santa Clara County,CA,0
95032,Santa Clara County,CA,0
95033,Santa Clara County,CA,0
95035,Alameda County,CA,0
95037,Santa Clara County,CA,0
95039,Monterey County,CA,0
95041,Santa Cruz County,CA,0
95043,San Benito County,CA,0
95045,San Benito County,CA,0
95046,Santa Clara County,CA,0
95050,Santa Clara County,CA,0
95051,Santa Clara County,CA,0
95054,Santa Clara County,CA,0
95060,Santa Cruz County,CA,0
95062,Santa Cruz County,CA,0
95064,Santa Cruz County,CA,0
95065,Santa Cruz County,CA,0
95066,Santa Cruz County,CA,0
95070,Santa Clara County,CA,0
95073,Santa Cruz County,CA,0
95075,San Benito County,CA,0
95076,Monterey County,CA,0
95110,Santa Clara County,CA,0
95111,Santa Clara County,CA,0
95112,Santa Clara County,CA,0
95113,Santa Clara County,CA,0
95116,Santa Clara County,CA,0
95117,Santa Clara County,CA,0
95118,Santa Clara County,CA,0
95119,Santa Clara County,CA,0
95120,Santa Clara County,CA,0
95121,Santa Clara County,CA,0
95122,Santa Clara County,CA,0
95123,Santa Clara County,CA,0
95124,Santa Clara County,CA,0
95125,Santa Clara County,CA,0
95126,Santa Clara County,CA,0
95127,Santa Clara County,CA,0
95128,Santa Clara County,CA,0
95129,Santa Clara County,CA,0
95130,Santa Clara County,CA,0
95131,Santa Clara County,CA,0
95132,Santa Clara County,CA,0
95133,Santa Clara County,CA,0
95134,Santa Clara County,CA,0
95135,Santa Clara County,CA,0
95136,Santa Clara County,CA,0
95138,Santa Clara County,CA,0
95139,Santa Clara County,CA,0
95140,Santa Clara County,CA,0
95148,Santa Clara County,CA,0
95202,San Joaquin County,CA,0
95203,San Joaquin County,CA,0
95204,San Joaquin County,CA,0
95205,San Joaquin County,CA,0
95206,San Joaquin County,CA,0
95207,San Joaquin County,CA,0
95209,San Joaquin County,CA,0
95210,San Joaquin County,CA,0
95211,San Joaquin County,CA,0
95212,San Joaquin County,CA,0
95215,San Joaquin County,CA,0
95219,San Joaquin County,CA,0
95220,San Joaquin County,CA,0
95221,Calaveras County,CA,0
95222,Calaveras County,CA,0
95223,Alpine County,CA,0
95224,Calaveras County,CA,0
95225,Calaveras County,CA,0
95226,Calaveras County,CA,0
95227,San Joaquin County,CA,0
95228,Calaveras County,CA,0
95230,Calaveras County,CA,0
95231,San Joaquin County,CA,0
95232,Calaveras County,CA,0
95233,Calaveras County,CA,0
95236,Calaveras County,CA,0
95237,San Joaquin County,CA,0
95240,San Joaquin County,CA,0
95242,San Joaquin County,CA,0
95245,Calaveras County,CA,0
95246,Calaveras County,CA,0
95247,Calaveras County,CA,0
95248,Calaveras County,CA,0
95249,Calaveras County,CA,0
95251,Calaveras County,CA,0
95252,Calaveras County,CA,0
95253,San Joaquin County,CA,0
95254,Calaveras County,CA,0
95255,Calaveras County,CA,0
95257,Calaveras County,CA,0
95258,San Joaquin County,CA,0
95301,Merced County,CA,0
95303,Merced County,CA,0
95304,San Joaquin County,CA,0
95305,Tuolumne County,CA,0
95306,Mariposa County,CA,0
95307,Stanislaus County,CA,0
95309,Tuolumne County,CA,0
95310,Tuolumne County,CA,0
95311,Mariposa County,CA,0
95312,Merced County,CA,0
95313,Stanislaus County,CA,0
95315,Merced County,CA,0
95316,Merced County,CA,0
95317,Merced County,CA,0
95318,Mariposa County,CA,0
95319,Stanislaus County,CA,0
95320,San Joaquin County,CA,0
95321,Mariposa County,CA,0
95322,Merced County,CA,0
95323,Stanislaus County,CA,0
95324,Merced County,CA,0
95325,Mariposa County,CA,0
95326,Stanislaus County,CA,0
95327,Tuolumne County,CA,0
95328,Stanislaus County,CA,0
95329,Mariposa County,CA,0
95330,San Joaquin County,CA,0
95333,Merced County,CA,0
95334,Merced County,CA,0
95335,Tuolumne County,CA,0
95336,San Joaquin County,CA,0
95337,San Joaquin County,CA,0
95338,Mariposa County,CA,0
95340,Merced County,CA,0
95341,Merced County,CA,0
95345,Mariposa County,CA,0
95346,Tuolumne County,CA,0
95348,Merced County,CA,0
95350,Stanislaus County,CA,0
95351,Stanislaus County,CA,0
95354,Stanislaus County,CA,0
95355,Stanislaus County,CA,0
95356,Stanislaus County,CA,0
95357,Stanislaus County,CA,0
95358,Stanislaus County,CA,0
95360,Merced County,CA,0
95361,San Joaquin County,CA,0
95363,Stanislaus County,CA,0
95364,Tuolumne County,CA,0
95365,Merced County,CA,0
95366,San Joaquin County,CA,0
95367,San Joaquin County,CA,0
95368,Stanislaus County,CA,0
95369,Mariposa County,CA,0
95370,Tuolumne County,CA,0
95372,Tuolumne County,CA,0
95374,Merced County,CA,0
95375,Tuolumne County,CA,0
95376,San Joaquin County,CA,0
95377,Alameda County,CA,0
95379,Tuolumne County,CA,0
95380,Merced County,CA,0
95382,Stanislaus County,CA,0
95383,Tuolumne County,CA,0
95385,San Joaquin County,CA,0
95386,Stanislaus County,CA,0
95387,Stanislaus County,CA,0
95388,Merced County,CA,0
95389,Mariposa County,CA,0
95391,Alameda County,CA,0
95401,Sonoma County,CA,0
95403,Sonoma County,CA,0
95404,Sonoma County,CA,0
95405,Sonoma County,CA,0
95407,Sonoma County,CA,0
95409,Sonoma County,CA,0
95410,Mendocino County,CA,0
95412,Sonoma County,CA,0
95415,Mendocino County,CA,0
95417,Mendocino County,CA,0
95419,Sonoma County,CA,0
95420,Mendocino County,CA,0
95421,Sonoma County,CA,0
95422,Lake County,CA,0
95423,Lake County,CA,0
95425,Sonoma County,CA,0
95426,Lake County,CA,0
95427,Mendocino County,CA,0
95428,Mendocino County,CA,0
95429,Mendocino County,CA,0
95430,Sonoma County,CA,0
95431,Sonoma County,CA,0
95432,Mendocino County,CA,0
95435,Lake County,CA,0
95436,Sonoma County,CA,0
95437,Mendocino County,CA,0
95439,Sonoma County,CA,0
95441,Sonoma County,CA,0
95442,Sonoma County,CA,0
95443,Lake County,CA,0
95444,Sonoma County,CA,0
95445,Mendocino County,CA,0
95446,Sonoma County,CA,0
95448,Sonoma County,CA,0
95449,Mendocino County,CA,0
95450,Sonoma County,CA,0
95451,Lake County,CA,0
95452,Sonoma County,CA,0
95453,Lake County,CA,0
95454,Mendocino County,CA,0
95456,Mendocino County,CA,0
95457,Lake County,CA,0
95458,Lake County,CA,0
95459,Mendocino County,CA,0
95460,Mendocino County,CA,0
95461,Lake County,CA,0
95462,Sonoma County,CA,0
95463,Mendocino County,CA,0
95464,Lake County,CA,0
95465,Sonoma County,CA,0
95466,Mendocino County,CA,0
95467,Lake County,CA,0
95468,Mendocino County,CA,0
95469,Lake County,CA,0
95470,Mendocino County,CA,0
95471,Sonoma County,CA,0
95472,Sonoma County,CA,0
95476,Napa County,CA,0
95480,Sonoma County,CA,1
95482,Mendocino County,CA,0
95485,Lake County,CA,0
95486,Sonoma County,CA,0
95488,Mendocino County,CA,0
95490,Mendocino County,CA,0
95492,Sonoma County,CA,0
95493,Lake County,CA,0
95494,Mendocino County,CA,0
95497,Sonoma County,CA,0
95501,Humboldt County,CA,0
95503,Humboldt County,CA,0
95511,Humboldt County,CA,0
95514,Humboldt County,CA,0
95519,Humboldt County,CA,0
95521,Humboldt County,CA,0
95524,Humboldt County,CA,0
95525,Humboldt County,CA,0
95526,Humboldt County,CA,1
95527,Trinity County,CA,0
95528,Humboldt County,CA,0
95531,Del Norte County,CA,0
95536,Humboldt County,CA,0
95537,Humboldt County,CA,0
95538,Del Norte County,CA,0
95540,Humboldt County,CA,0
95542,Humboldt County,CA,0
95543,Del Norte County,CA,1
95545,Humboldt County,CA,0
95546,Humboldt County,CA,0
95547,Humboldt County,CA,0
95548,Del Norte County,CA,0
95549,Humboldt County,CA,0
95550,Humboldt County,CA,0
95551,Humboldt County,CA,0
95552,Trinity County,CA,0
95553,Humboldt County,CA,0
95554,Humboldt County,CA,0
95555,Humboldt County,CA,0
95556,Humboldt County,CA,0
95558,Humboldt County,CA,0
95559,Humboldt County,CA,0
95560,Humboldt County,CA,0
95562,Humboldt County,CA,0
95563,Humboldt County,CA,0
95564,Humboldt County,CA,0
95565,Humboldt County,CA,0
95567,Del Norte County,CA,0
95568,Humboldt County,CA,0
95569,Humboldt County,CA,0
95570,Humboldt County,CA,0
95571,Humboldt County,CA,0
95573,Humboldt County,CA,0
95585,Mendocino County,CA,0
95587,Humboldt County,CA,0
95589,Humboldt County,CA,0
95595,Trinity County,CA,0
95601,Amador County,CA,0
95602,Nevada County,CA,0
95603,Placer County,CA,0
95604,Placer County,CA,0
95605,Yolo County,CA,0
95606,Yolo County,CA,0
95607,Yolo County,CA,0
95608,Sacramento County,CA,0
95610,Sacramento County,CA,0
95612,Yolo County,CA,0
95613,El Dorado County,CA,0
95614,El Dorado County,CA,0
95615,Sacramento County,CA,0
95616,Solano County,CA,0
95618,Solano County,CA,0
95619,El Dorado County,CA,0
95620,Solano County,CA,0
95621,Sacramento County,CA,0
95623,El Dorado County,CA,0
95624,Sacramento County,CA,0
95625,Solano County,CA,0
95626,Placer County,CA,0
95627,Yolo County,CA,0
95628,Sacramento County,CA,0
95629,Amador County,CA,0
95630,Sacramento County,CA,0
95631,Placer County,CA,0
95632,Sacramento County,CA,0
95633,El Dorado County,CA,0
95634,El Dorado County,CA,0
95635,El Dorado County,CA,0
95636,El Dorado County,CA,0
95637,Yolo County,CA,1
95638,Sacramento County,CA,0
95639,Sacramento County,CA,0
95640,Amador County,CA,0
95641,Sacramento County,CA,0
95642,Amador County,CA,0
95645,Colusa County,CA,0
95646,Amador County,CA,0
95648,Placer County,CA,0
95650,Placer County,CA,0
95651,El Dorado County,CA,0
95652,Sacramento County,CA,0
95653,Yolo County,CA,0
95655,Sacramento County,CA,0
95658,Placer County,CA,0
95659,Sutter County,CA,0
95660,Sacramento County,CA,0
95661,Placer County,CA,0
95662,Sacramento County,CA,0
95663,Placer County,CA,0
95664,El Dorado County,CA,0
95665,Amador County,CA,0
95666,Amador County,CA,0
95667,El Dorado County,CA,0
95668,Placer County,CA,0
95669,Amador County,CA,0
95670,Sacramento County,CA,0
95671,Sacramento County,CA,1
95672,El Dorado County,CA,0
95673,Sacramento County,CA,0
95674,Sutter County,CA,0
95675,Amador County,CA,0
95676,Sutter County,CA,0
95677,Placer County,CA,0
95678,Placer County,CA,0
95679,Yolo County,CA,0
95680,Sacramento County,CA,0
95681,Placer County,CA,0
95682,El Dorado County,CA,0
95683,Sacramento County,CA,0
95684,El Dorado County,CA,0
95685,Amador County,CA,0
95686,San Joaquin County,CA,0
95687,Solano County,CA,0
95688,Solano County,CA,0
95689,Amador County,CA,0
95690,Sacramento County,CA,0
95691,Yolo County,CA,0
95692,Sutter County,CA,0
95693,Sacramento County,CA,0
95694,Solano County,CA,0
95695,Yolo County,CA,0
95697,Yolo County,CA,0
95698,Yolo County,CA,0
95699,Amador County,CA,0
95701,Placer County,CA,0
95703,Placer County,CA,0
95709,El Dorado County,CA,0
95713,Placer County,CA,0
95714,Placer County,CA,0
95715,Placer County,CA,0
95717,Placer County,CA,1
95720,El Dorado County,CA,0
95721,El Dorado County,CA,0
95722,Placer County,CA,0
95726,El Dorado County,CA,0
95728,Nevada County,CA,0
95735,El Dorado County,CA,0
95736,Placer County,CA,0
95742,Sacramento County,CA,0
95746,Placer County,CA,0
95747,Placer County,CA,0
95757,Sacramento County,CA,0
95758,Sacramento County,CA,0
95762,El Dorado County,CA,0
95765,Placer County,CA,0
95776,Yolo County,CA,0
95811,Sacramento County,CA,0
95814,Sacramento County,CA,0
95815,Sacramento County,CA,0
95816,Sacramento County,CA,0
95817,Sacramento County,CA,0
95818,Sacramento County,CA,0
95819,Sacramento County,CA,0
95820,Sacramento County,CA,0
95821,Sacramento County,CA,0
95822,Sacramento County,CA,0
95823,Sacramento County,CA,0
95824,Sacramento County,CA,0
95825,Sacramento County,CA,0
95826,Sacramento County,CA,0
95827,Sacramento County,CA,0
95828,Sacramento County,CA,0
95829,Sacramento County,CA,0
95830,Sacramento County,CA,0
95831,Sacramento County,CA,0
95832,Sacramento County,CA,0
95833,Sacramento County,CA,0
95834,Sacramento County,CA,0
95835,Sacramento County,CA,0
95837,Sacramento County,CA,0
95838,Sacramento County,CA,0
95841,Sacramento County,CA,0
95842,Sacramento County,CA,0
95843,Sacramento County,CA,0
95864,Sacramento County,CA,0
95901,Butte County,CA,0
95903,Yuba County,CA,0
95910,Sierra County,CA,0
95912,Colusa County,CA,0
95913,Glenn County,CA,0
95914,Butte County,CA,0
95915,Plumas County,CA,0
95916,Butte County,CA,0
95917,Butte County,CA,0
95918,Yuba County,CA,0
95919,Yuba County,CA,0
95920,Glenn County,CA,0
95922,Sierra County,CA,0
95923,Plumas County,CA,0
95925,Yuba County,CA,1
95926,Butte County,CA,0
95928,Butte County,CA,0
95929,Butte County,CA,0
95930,Butte County,CA,0
95932,Colusa County,CA,0
95934,Plumas County,CA,0
95935,Yuba County,CA,1
95936,Sierra County,CA,0
95937,Yolo County,CA,0
95938,Butte County,CA,0
95939,Colusa County,CA,0
95941,Butte County,CA,0
95942,Butte County,CA,0
95943,Glenn County,CA,0
95944,Sierra County,CA,0
95945,Nevada County,CA,0
95946,Nevada County,CA,0
95947,Plumas County,CA,0
95948,Butte County,CA,0
95949,Nevada County,CA,0
95950,Colusa County,CA,1
95951,Glenn County,CA,0
95953,Sutter County,CA,0
95954,Butte County,CA,0
95955,Colusa County,CA,0
95956,Plumas County,CA,0
95957,Colusa County,CA,0
95958,Butte County,CA,0
95959,Nevada County,CA,0
95960,Nevada County,CA,0
95961,Yuba County,CA,0
95962,Yuba County,CA,0
95963,Glenn County,CA,0
95965,Butte County,CA,0
95966,Butte County,CA,0
95968,Butte County,CA,0
95969,Butte County,CA,0
95970,Colusa County,CA,0
95971,Plumas County,CA,0
95972,Yuba County,CA,0
95973,Butte County,CA,0
95974,Butte County,CA,0
95975,Nevada County,CA,0
95977,Nevada County,CA,0
95978,Butte County,CA,0
95979,Colusa County,CA,1
95981,Plumas County,CA,0
95982,Sutter County,CA,0
95983,Plumas County,CA,0
95984,Plumas County,CA,0
95986,Nevada County,CA,0
95987,Colusa County,CA,0
95988,Colusa County,CA,0
95991,Sutter County,CA,0
95993,Sutter County,CA,0
96001,Shasta County,CA,0
96002,Shasta County,CA,0
96003,Shasta County,CA,0
96006,Modoc County,CA,0
96007,Shasta County,CA,0
96008,Shasta County,CA,0
96009,Lassen County,CA,0
96010,Trinity County,CA,0
96011,Shasta County,CA,1
96013,Shasta County,CA,0
96014,Siskiyou County,CA,0
96015,Modoc County,CA,0
96016,Shasta County,CA,1
96017,Shasta County,CA,0
96019,Shasta County,CA,0
96020,Plumas County,CA,0
96021,Tehama County,CA,0
96022,Shasta County,CA,0
96023,Siskiyou County,CA,0
96024,Trinity County,CA,0
96025,Shasta County,CA,0
96027,Siskiyou County,CA,0
96028,Shasta County,CA,0
96029,Tehama County,CA,0
96031,Siskiyou County,CA,1
96032,Siskiyou County,CA,0
96033,Shasta County,CA,0
96034,Siskiyou County,CA,0
96035,Tehama County,CA,0
96037,Siskiyou County,CA,0
96038,Siskiyou County,CA,0
96039,Siskiyou County,CA,0
96040,Shasta County,CA,0
96041,Trinity County,CA,0
96044,Siskiyou County,CA,0
96046,Trinity County,CA,0
96047,Shasta County,CA,0
96048,Trinity County,CA,0
96050,Siskiyou County,CA,1
96051,Shasta County,CA,0
96052,Trinity County,CA,0
96054,Modoc County,CA,0
96055,Tehama County,CA,0
96056,Lassen County,CA,0
96057,Siskiyou County,CA,0
96058,Siskiyou County,CA,0
96059,Shasta County,CA,0
96061,Tehama County,CA,0
96062,Shasta County,CA,0
96063,Tehama County,CA,0
96064,Siskiyou County,CA,0
96065,Shasta County,CA,0
96067,Siskiyou County,CA,0
96068,Lassen County,CA,1
96069,Shasta County,CA,0
96071,Shasta County,CA,0
96073,Shasta County,CA,0
96074,Tehama County,CA,0
96075,Tehama County,CA,0
96076,Shasta County,CA,0
96078,Tehama County,CA,0
96080,Tehama County,CA,0
96084,Shasta County,CA,0
96085,Siskiyou County,CA,0
96086,Siskiyou County,CA,1
96087,Shasta County,CA,0
96088,Shasta County,CA,0
96090,Tehama County,CA,0
96091,Trinity County,CA,0
96092,Tehama County,CA,0
96093,Trinity County,CA,0
96094,Siskiyou County,CA,0
96096,Shasta County,CA,0
96097,Siskiyou County,CA,0
96101,Modoc County,CA,0
96103,Plumas County,CA,0
96104,Modoc County,CA,0
96105,Plumas County,CA,0
96106,Plumas County,CA,0
96107,Mono County,CA,0
96108,Modoc County,CA,0
96109,Lassen County,CA,0
96110,Modoc County,CA,0
96111,Nevada County,CA,0
96112,Modoc County,CA,0
96113,Lassen County,CA,0
96114,Lassen County,CA,0
96115,Modoc County,CA,0
96116,Modoc County,CA,0
96117,Lassen County,CA,0
96118,Sierra County,CA,0
96119,Lassen County,CA,0
96120,Alpine County,CA,0
96121,Lassen County,CA,0
96122,Plumas County,CA,0
96123,Lassen County,CA,0
96124,Sierra County,CA,0
96125,Sierra County,CA,0
96126,Sierra County,CA,0
96128,Lassen County,CA,0
96129,Plumas County,CA,0
96130,Lassen County,CA,0
96132,Lassen County,CA,1
96133,Mono County,CA,0
96134,Modoc County,CA,0
96135,Plumas County,CA,0
96136,Lassen County,CA,0
96137,Lassen County,CA,0
96140,Placer County,CA,0
96141,Placer County,CA,0
96142,El Dorado County,CA,0
96143,Placer County,CA,0
96145,Placer County,CA,0
96146,Placer County,CA,0
96148,Placer County,CA,0
96150,El Dorado County,CA,0
96155,El Dorado County,CA,0
96161,Nevada County,CA,0
96701,Honolulu County,HI,0
96703,Kauai County,HI,0
96704,Hawaii County,HI,0
96705,Kauai County,HI,0
96706,Honolulu County,HI,0
96707,Honolulu County,HI,0
96708,Maui County,HI,0
96710,Hawaii County,HI,0
96712,Honolulu County,HI,0
96713,Maui County,HI,0
96714,Kauai County,HI,0
96716,Kauai County,HI,0
96717,Honolulu County,HI,0
96719,Hawaii County,HI,0
96720,Hawaii County,HI,0
96722,Kauai County,HI,0
96725,Hawaii County,HI,0
96726,Hawaii County,HI,0
96727,Hawaii County,HI,0
96728,Hawaii County,HI,0
96729,Maui County,HI,0
96730,Honolulu County,HI,0
96731,Honolulu County,HI,0
96732,Maui County,HI,0
96734,Honolulu County,HI,0
96737,Hawaii County,HI,0
96738,Hawaii County,HI,0
96740,Hawaii County,HI,0
96741,Kauai County,HI,0
96742,Kalawao County,HI,0
96743,Hawaii County,HI,0
96744,Honolulu County,HI,0
96746,Kauai County,HI,0
96747,Kauai County,HI,0
96748,Maui County,HI,0
96749,Hawaii County,HI,0
96750,Hawaii County,HI,0
96751,Kauai County,HI,0
96752,Kauai County,HI,0
96753,Maui County,HI,0
96754,Kauai County,HI,0
96755,Hawaii County,HI,0
96756,Kauai County,HI,0
96757,Maui County,HI,0
96759,Honolulu County,HI,0
96760,Hawaii County,HI,0
96761,Maui County,HI,0
96762,Honolulu County,HI,0
96763,Maui County,HI,0
96764,Hawaii County,HI,0
96765,Kauai County,HI,0
96766,Kauai County,HI,0
96768,Maui County,HI,0
96769,Kauai County,HI,0
96770,Maui County,HI,0
96771,Hawaii County,HI,0
96772,Hawaii County,HI,0
